team,finish,path,count,percentage,simulation_runs,simulation_seed
United States,Champion,Belgium > Switzerland > Costa Rica > Chile,1,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Costa Rica > Nigeria,1,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Mexico > Algeria,1,0.0,25000,20260605
Uruguay,Exit Last 16,None,11663,46.7,25000,20260605
Uruguay,Exit QF,Colombia,10093,40.4,25000,20260605
Uruguay,Exit SF,Colombia > Brazil,1198,4.8,25000,20260605
Uruguay,Exit SF,Colombia > Chile,737,2.9,25000,20260605
Uruguay,Runner-up,Colombia > Brazil > Germany,208,0.8,25000,20260605
Uruguay,Runner-up,Colombia > Brazil > France,152,0.6,25000,20260605
Uruguay,Runner-up,Colombia > Chile > Germany,132,0.5,25000,20260605
Uruguay,Runner-up,Colombia > Chile > France,84,0.3,25000,20260605
Uruguay,Runner-up,Colombia > Brazil > Nigeria,54,0.2,25000,20260605
Uruguay,Runner-up,Colombia > Brazil > Algeria,53,0.2,25000,20260605
Uruguay,Runner-up,Colombia > Chile > Nigeria,38,0.2,25000,20260605
Uruguay,Champion,Colombia > Brazil > Germany > Netherlands,30,0.1,25000,20260605
Uruguay,Champion,Colombia > Chile > Germany > Argentina,29,0.1,25000,20260605
Uruguay,Champion,Colombia > Brazil > Germany > Argentina,27,0.1,25000,20260605
Uruguay,Champion,Colombia > Brazil > France > Argentina,26,0.1,25000,20260605
Uruguay,Champion,Colombia > Chile > France > Argentina,25,0.1,25000,20260605
Uruguay,Champion,Colombia > Chile > Germany > Netherlands,22,0.1,25000,20260605
Uruguay,Champion,Colombia > Brazil > France > Netherlands,20,0.1,25000,20260605
Uruguay,Champion,Colombia > Chile > Germany > Belgium,20,0.1,25000,20260605
Uruguay,Champion,Colombia > Brazil > Germany > United States,18,0.1,25000,20260605
Uruguay,Champion,Colombia > Brazil > France > Belgium,16,0.1,25000,20260605
Uruguay,Champion,Colombia > Brazil > Germany > Belgium,16,0.1,25000,20260605
Uruguay,Runner-up,Colombia > Chile > Algeria,15,0.1,25000,20260605
Uruguay,Champion,Colombia > Chile > France > Belgium,14,0.1,25000,20260605
Uruguay,Champion,Colombia > Chile > France > Netherlands,14,0.1,25000,20260605
Uruguay,Champion,Colombia > Brazil > Nigeria > Argentina,13,0.1,25000,20260605
Uruguay,Champion,Colombia > Chile > Germany > Mexico,13,0.1,25000,20260605
Uruguay,Champion,Colombia > Brazil > France > Switzerland,12,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Germany > Greece,12,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > France > Greece,12,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Germany > Greece,12,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Germany > United States,11,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > France > Mexico,10,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Germany > Costa Rica,10,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Germany > Mexico,10,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Germany > Switzerland,10,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Algeria > Netherlands,8,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > France > Greece,8,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Nigeria > Belgium,8,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > France > Mexico,8,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Nigeria > Argentina,8,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > France > United States,7,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Nigeria > Netherlands,7,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Algeria > Netherlands,7,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > France > Costa Rica,6,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Germany > Switzerland,6,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Nigeria > Belgium,6,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > France > Costa Rica,5,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Nigeria > Switzerland,5,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Nigeria > United States,5,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > France > United States,5,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Nigeria > Netherlands,5,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Algeria > Belgium,4,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Algeria > Greece,4,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Algeria > Mexico,4,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Algeria > Switzerland,4,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Algeria > Switzerland,4,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Germany > Costa Rica,4,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Nigeria > Greece,4,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Algeria > Argentina,3,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Nigeria > Mexico,3,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Algeria > Argentina,3,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Algeria > Mexico,3,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Algeria > United States,3,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > France > Switzerland,3,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Nigeria > Mexico,3,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Nigeria > Switzerland,3,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Algeria > Costa Rica,2,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Algeria > United States,2,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Nigeria > Costa Rica,2,0.0,25000,20260605
Uruguay,Champion,Colombia > Brazil > Nigeria > Greece,2,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Algeria > Belgium,2,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Nigeria > United States,2,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Algeria > Costa Rica,1,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Algeria > Greece,1,0.0,25000,20260605
Uruguay,Champion,Colombia > Chile > Nigeria > Costa Rica,1,0.0,25000,20260605
