stage,match_id,team1,team2,scoreline,winner,count,scoreline_pct,matchup_runs,matchup_pct,simulation_runs,simulation_seed
final,M63,Netherlands,Portugal,3-3,Portugal,25,0.5,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,4-2,Netherlands,24,0.5,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,0-5,Portugal,21,0.4,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,3-4,Portugal,16,0.3,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-5,Portugal,13,0.3,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,3-3,Netherlands,13,0.3,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,2-5,Portugal,8,0.2,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,5-2,Netherlands,8,0.2,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,5-1,Netherlands,7,0.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,5-0,Netherlands,6,0.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,4-3,Netherlands,5,0.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,0-6,Portugal,4,0.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,4-4,Portugal,4,0.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,6-1,Netherlands,4,0.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-6,Portugal,3,0.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,4-4,Netherlands,3,0.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,3-5,Portugal,2,0.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,4-5,Portugal,2,0.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,6-2,Netherlands,2,0.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-7,Portugal,1,0.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,2-6,Portugal,1,0.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,3-6,Portugal,1,0.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,5-5,Portugal,1,0.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,7-2,Netherlands,1,0.0,4768,6.4,75000,20260605
last_4,M61,Argentina,Brazil,0-1,Brazil,4142,11.5,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-0,Argentina,3561,9.9,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-2,Brazil,2994,8.3,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-1,Brazil,2811,7.8,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-2,Brazil,2803,7.8,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-1,Argentina,2654,7.4,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-0,Brazil,1921,5.3,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-0,Argentina,1883,5.2,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-1,Argentina,1779,4.9,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-3,Brazil,1341,3.7,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-3,Brazil,1302,3.6,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-0,Argentina,1235,3.4,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-2,Brazil,1004,2.8,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-1,Argentina,951,2.6,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-0,Argentina,753,2.1,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-3,Brazil,727,2.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-2,Argentina,664,1.8,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-2,Argentina,642,1.8,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-4,Brazil,441,1.2,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-4,Brazil,415,1.2,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,4-1,Argentina,277,0.8,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-4,Brazil,228,0.6,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,4-0,Argentina,219,0.6,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,4-2,Argentina,175,0.5,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-3,Brazil,147,0.4,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-5,Brazil,113,0.3,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-5,Brazil,107,0.3,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-3,Argentina,102,0.3,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-4,Brazil,84,0.2,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,4-3,Argentina,81,0.2,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-5,Brazil,70,0.2,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,5-1,Argentina,59,0.2,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,5-0,Argentina,54,0.2,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,5-2,Argentina,46,0.1,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-6,Brazil,31,0.1,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-6,Brazil,25,0.1,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,5-3,Argentina,22,0.1,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-5,Brazil,18,0.1,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-6,Brazil,17,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,4-4,Brazil,10,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,5-4,Argentina,9,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,4-4,Argentina,8,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,4-5,Brazil,8,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,6-0,Argentina,8,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,6-2,Argentina,6,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,1-7,Brazil,5,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,6-1,Argentina,4,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-7,Brazil,3,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-6,Brazil,3,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,3-7,Brazil,3,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,7-1,Argentina,3,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,2-7,Brazil,2,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,6-3,Argentina,2,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,0-8,Brazil,1,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,4-6,Brazil,1,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,5-5,Argentina,1,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,7-2,Argentina,1,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,7-3,Argentina,1,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,8-1,Argentina,1,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Brazil,9-0,Argentina,1,0.0,35979,48.0,75000,20260605
last_4,M61,Argentina,Croatia,1-0,Argentina,1491,13.9,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,2-0,Argentina,1135,10.6,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,1-1,Argentina,1053,9.8,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,2-1,Argentina,1049,9.8,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,0-1,Croatia,772,7.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,0-0,Argentina,761,7.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,3-0,Argentina,613,5.7,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,1-2,Croatia,564,5.3,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,3-1,Argentina,510,4.8,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,0-2,Croatia,365,3.4,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,2-2,Argentina,345,3.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,1-1,Croatia,251,2.3,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,3-2,Argentina,225,2.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,4-0,Argentina,224,2.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,4-1,Argentina,190,1.8,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,0-0,Croatia,186,1.7,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,1-3,Croatia,164,1.5,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,2-3,Croatia,123,1.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,0-3,Croatia,100,0.9,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,4-2,Argentina,82,0.8,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,5-0,Argentina,79,0.7,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,2-2,Croatia,73,0.7,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,5-1,Argentina,66,0.6,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,3-3,Argentina,46,0.4,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,1-4,Croatia,36,0.3,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,6-0,Argentina,26,0.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,4-3,Argentina,25,0.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,0-4,Croatia,23,0.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,2-4,Croatia,22,0.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,5-2,Argentina,22,0.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,6-1,Argentina,21,0.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,3-4,Croatia,17,0.2,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,3-3,Croatia,12,0.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,6-2,Argentina,12,0.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,7-1,Argentina,7,0.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,1-5,Croatia,6,0.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,5-3,Argentina,6,0.1,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,2-5,Croatia,4,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,4-4,Argentina,4,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,7-0,Argentina,3,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,0-5,Croatia,2,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,3-5,Croatia,2,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,5-4,Argentina,2,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,1-6,Croatia,1,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,4-4,Croatia,1,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,4-5,Croatia,1,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,5-6,Croatia,1,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,6-3,Argentina,1,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,6-4,Argentina,1,0.0,10726,14.3,75000,20260605
last_4,M61,Argentina,Croatia,8-1,Argentina,1,0.0,10726,14.3,75000,20260605
last_4,M61,Netherlands,Brazil,0-1,Brazil,3019,13.7,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,0-2,Brazil,2172,9.8,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-1,Brazil,2103,9.5,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-2,Brazil,2021,9.2,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-0,Netherlands,1858,8.4,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,0-0,Brazil,1473,6.7,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,2-1,Netherlands,1287,5.8,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,0-3,Brazil,1064,4.8,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-3,Brazil,969,4.4,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,2-0,Netherlands,812,3.7,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,2-2,Brazil,702,3.2,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-1,Netherlands,631,2.9,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,0-0,Netherlands,521,2.4,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,2-3,Brazil,456,2.1,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,0-4,Brazil,397,1.8,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-1,Netherlands,366,1.7,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-4,Brazil,358,1.6,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-2,Netherlands,270,1.2,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-0,Netherlands,255,1.2,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,2-2,Netherlands,232,1.1,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,2-4,Brazil,180,0.8,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,0-5,Brazil,123,0.6,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-5,Brazil,108,0.5,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-3,Brazil,106,0.5,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,4-1,Netherlands,92,0.4,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,4-0,Netherlands,63,0.3,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,4-2,Netherlands,56,0.3,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,2-5,Brazil,55,0.2,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-4,Brazil,44,0.2,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-3,Netherlands,39,0.2,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,4-3,Netherlands,34,0.2,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-6,Brazil,33,0.1,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,0-6,Brazil,29,0.1,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,2-6,Brazil,21,0.1,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,5-1,Netherlands,20,0.1,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-5,Brazil,15,0.1,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,5-2,Netherlands,14,0.1,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,0-7,Brazil,10,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,4-4,Brazil,7,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,5-0,Netherlands,7,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,5-3,Netherlands,6,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-7,Brazil,5,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,6-1,Netherlands,4,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-7,Brazil,3,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,5-4,Netherlands,3,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,4-4,Netherlands,2,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,4-5,Brazil,2,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,6-3,Netherlands,2,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-8,Brazil,1,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,1-9,Brazil,1,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,3-6,Brazil,1,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,5-5,Netherlands,1,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,6-0,Netherlands,1,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,6-2,Netherlands,1,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,6-4,Netherlands,1,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Brazil,6-5,Netherlands,1,0.0,22057,29.4,75000,20260605
last_4,M61,Netherlands,Croatia,1-0,Netherlands,760,12.2,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,1-1,Netherlands,578,9.3,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,0-1,Croatia,574,9.2,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,2-1,Netherlands,559,9.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,2-0,Netherlands,530,8.5,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,1-2,Croatia,414,6.6,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,0-0,Netherlands,308,4.9,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,0-2,Croatia,298,4.8,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,3-0,Netherlands,263,4.2,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,1-1,Croatia,249,4.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,3-1,Netherlands,228,3.7,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,0-0,Croatia,201,3.2,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,2-2,Netherlands,196,3.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,1-3,Croatia,142,2.3,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,3-2,Netherlands,116,1.9,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,2-2,Croatia,115,1.8,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,0-3,Croatia,114,1.8,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,2-3,Croatia,105,1.7,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,4-0,Netherlands,78,1.3,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,4-1,Netherlands,77,1.2,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,1-4,Croatia,56,0.9,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,3-3,Netherlands,40,0.6,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,4-2,Netherlands,35,0.6,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,2-4,Croatia,27,0.4,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,5-0,Netherlands,27,0.4,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,0-4,Croatia,22,0.4,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,5-1,Netherlands,19,0.3,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,3-3,Croatia,17,0.3,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,4-3,Netherlands,15,0.2,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,5-2,Netherlands,13,0.2,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,2-5,Croatia,9,0.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,0-5,Croatia,8,0.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,6-1,Netherlands,7,0.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,1-5,Croatia,6,0.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,4-4,Netherlands,6,0.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,6-2,Netherlands,6,0.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,3-4,Croatia,5,0.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,3-5,Croatia,4,0.1,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,1-6,Croatia,2,0.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,5-3,Netherlands,2,0.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,0-6,Croatia,1,0.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,2-6,Croatia,1,0.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,3-6,Croatia,1,0.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,4-5,Croatia,1,0.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,5-4,Netherlands,1,0.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,6-0,Netherlands,1,0.0,6238,8.3,75000,20260605
last_4,M61,Netherlands,Croatia,7-1,Netherlands,1,0.0,6238,8.3,75000,20260605
last_4,M62,England,Morocco,1-0,England,1092,12.6,8694,11.6,75000,20260605
last_4,M62,England,Morocco,2-0,England,844,9.7,8694,11.6,75000,20260605
last_4,M62,England,Morocco,1-1,England,801,9.2,8694,11.6,75000,20260605
last_4,M62,England,Morocco,0-1,Morocco,753,8.7,8694,11.6,75000,20260605
last_4,M62,England,Morocco,2-1,England,740,8.5,8694,11.6,75000,20260605
last_4,M62,England,Morocco,0-0,England,584,6.7,8694,11.6,75000,20260605
last_4,M62,England,Morocco,1-2,Morocco,502,5.8,8694,11.6,75000,20260605
last_4,M62,England,Morocco,3-0,England,439,5.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,3-1,England,414,4.8,8694,11.6,75000,20260605
last_4,M62,England,Morocco,0-2,Morocco,332,3.8,8694,11.6,75000,20260605
last_4,M62,England,Morocco,2-2,England,278,3.2,8694,11.6,75000,20260605
last_4,M62,England,Morocco,1-1,Morocco,270,3.1,8694,11.6,75000,20260605
last_4,M62,England,Morocco,3-2,England,195,2.2,8694,11.6,75000,20260605
last_4,M62,England,Morocco,0-0,Morocco,181,2.1,8694,11.6,75000,20260605
last_4,M62,England,Morocco,4-0,England,159,1.8,8694,11.6,75000,20260605
last_4,M62,England,Morocco,4-1,England,156,1.8,8694,11.6,75000,20260605
last_4,M62,England,Morocco,1-3,Morocco,153,1.8,8694,11.6,75000,20260605
last_4,M62,England,Morocco,0-3,Morocco,128,1.5,8694,11.6,75000,20260605
last_4,M62,England,Morocco,2-3,Morocco,113,1.3,8694,11.6,75000,20260605
last_4,M62,England,Morocco,2-2,Morocco,108,1.2,8694,11.6,75000,20260605
last_4,M62,England,Morocco,4-2,England,67,0.8,8694,11.6,75000,20260605
last_4,M62,England,Morocco,5-0,England,51,0.6,8694,11.6,75000,20260605
last_4,M62,England,Morocco,5-1,England,45,0.5,8694,11.6,75000,20260605
last_4,M62,England,Morocco,1-4,Morocco,41,0.5,8694,11.6,75000,20260605
last_4,M62,England,Morocco,3-3,England,38,0.4,8694,11.6,75000,20260605
last_4,M62,England,Morocco,2-4,Morocco,31,0.4,8694,11.6,75000,20260605
last_4,M62,England,Morocco,5-2,England,26,0.3,8694,11.6,75000,20260605
last_4,M62,England,Morocco,0-4,Morocco,22,0.3,8694,11.6,75000,20260605
last_4,M62,England,Morocco,4-3,England,20,0.2,8694,11.6,75000,20260605
last_4,M62,England,Morocco,3-3,Morocco,18,0.2,8694,11.6,75000,20260605
last_4,M62,England,Morocco,3-4,Morocco,16,0.2,8694,11.6,75000,20260605
last_4,M62,England,Morocco,6-0,England,12,0.1,8694,11.6,75000,20260605
last_4,M62,England,Morocco,6-1,England,10,0.1,8694,11.6,75000,20260605
last_4,M62,England,Morocco,1-5,Morocco,8,0.1,8694,11.6,75000,20260605
last_4,M62,England,Morocco,5-3,England,8,0.1,8694,11.6,75000,20260605
last_4,M62,England,Morocco,0-5,Morocco,6,0.1,8694,11.6,75000,20260605
last_4,M62,England,Morocco,6-2,England,5,0.1,8694,11.6,75000,20260605
last_4,M62,England,Morocco,4-4,England,4,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,2-5,Morocco,3,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,5-4,England,3,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,7-0,England,3,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,1-6,Morocco,2,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,0-6,Morocco,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,2-6,Morocco,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,3-5,Morocco,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,3-6,Morocco,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,4-4,Morocco,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,4-6,Morocco,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,5-5,England,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,6-3,England,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,6-4,England,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,7-1,England,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,7-2,England,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,7-4,England,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Morocco,8-1,England,1,0.0,8694,11.6,75000,20260605
last_4,M62,England,Portugal,0-1,Portugal,3261,12.0,27166,36.2,75000,20260605
last_4,M62,England,Portugal,1-0,England,2555,9.4,27166,36.2,75000,20260605
last_4,M62,England,Portugal,1-2,Portugal,2413,8.9,27166,36.2,75000,20260605
last_4,M62,England,Portugal,0-2,Portugal,2327,8.6,27166,36.2,75000,20260605
last_4,M62,England,Portugal,1-1,Portugal,2261,8.3,27166,36.2,75000,20260605
last_4,M62,England,Portugal,2-1,England,1845,6.8,27166,36.2,75000,20260605
last_4,M62,England,Portugal,0-0,Portugal,1589,5.8,27166,36.2,75000,20260605
last_4,M62,England,Portugal,2-0,England,1339,4.9,27166,36.2,75000,20260605
last_4,M62,England,Portugal,1-1,England,1257,4.6,27166,36.2,75000,20260605
last_4,M62,England,Portugal,1-3,Portugal,1051,3.9,27166,36.2,75000,20260605
last_4,M62,England,Portugal,0-3,Portugal,1010,3.7,27166,36.2,75000,20260605
last_4,M62,England,Portugal,0-0,England,842,3.1,27166,36.2,75000,20260605
last_4,M62,England,Portugal,2-2,Portugal,794,2.9,27166,36.2,75000,20260605
last_4,M62,England,Portugal,3-1,England,626,2.3,27166,36.2,75000,20260605
