match_id,team1,team2,path,prediction,team1_base_elo,team1_qual_bonus,team2_base_elo,team2_qual_bonus,team1_path_fatigue,team2_path_fatigue,team1_path_opponent,team2_path_opponent,model_prediction,selection_source
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W99(W91(W78(I2(Norway))))),alt,Norway (57%),1867,58,1917,92,1225,1014,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,Norway (57%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W99(W92(W79(A1(Mexico))))),alt,Senegal (51%),1867,58,1867,0,1225,1075,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,Senegal (51%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W100(W96(W87(K1(Colombia))))),alt,Colombia (54%),1867,58,1977,10,1225,941,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20 > England:-37,Colombia (54%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W99(W91(W78(E2(Ecuador))))),alt,Senegal (50%),1867,58,1935,18,1225,1080,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,Senegal (50%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W99(W91(W78(E2(Germany))))),alt,Germany (58%),1867,58,1925,69,1225,1065,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Ecuador:-3 > Australia:0 > France:-38 > Netherlands:-19 > Spain:-68,Germany (58%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W99(W91(W78(I2(France))))),alt,France (79%),1867,58,2081,73,1225,963,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19 > Spain:-68,France (79%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W99(W91(W76(F2(Japan))))),alt,Japan (52%),1867,58,1906,79,1225,1026,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,Japan (52%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W99(W91(W76(F2(Netherlands))))),alt,Netherlands (53%),1867,58,1961,73,1225,1041,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45 > Spain:-68,Netherlands (53%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W100(W95(W86(J1(Argentina))))),alt,Argentina (84%),1867,0,2113,40,1075,571,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29 > England:-37,Argentina (84%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W100(W96(W87(K1(Portugal))))),alt,Portugal (69%),1867,0,1984,51,1075,753,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20 > France:-57,Portugal (69%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W99(W92(W80(L1(England))))),alt,England (69%),1867,0,2020,97,1075,787,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Croatia:-2 > DR Congo:0 > Mexico:-13 > Norway:-23 > France:-57,England (69%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W99(W91(W78(I2(Norway))))),alt,Norway (58%),1867,0,1917,92,1075,1014,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,Norway (58%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W100(W96(W87(K1(Colombia))))),alt,Colombia (54%),1867,0,1977,10,1075,941,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20 > England:-37,Colombia (54%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W99(W91(W78(E2(Ecuador))))),alt,Ecuador (50%),1867,0,1935,18,1075,1080,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,Ecuador (50%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W99(W91(W78(E2(Germany))))),alt,Germany (59%),1867,0,1925,69,1075,1065,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Ecuador:-3 > Australia:0 > France:-38 > Netherlands:-19 > Spain:-68,Germany (59%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W99(W91(W78(I2(France))))),alt,France (80%),1867,0,2081,73,1075,963,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19 > Spain:-68,France (80%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W99(W91(W78(I2(Senegal))))),alt,Senegal (51%),1867,0,1867,58,1075,1225,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,Senegal (51%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W99(W91(W76(F2(Japan))))),alt,Japan (53%),1867,0,1906,79,1075,1026,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,Japan (53%),model
M103,W101(W97(W90(W73(A2(Mexico))))),W102(W99(W91(W76(F2(Netherlands))))),alt,Netherlands (54%),1867,0,1961,73,1075,1041,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45 > Spain:-68,Netherlands (54%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W100(W95(W86(J1(Argentina))))),alt,Argentina (82%),1906,79,2113,40,1026,571,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29 > England:-37,Argentina (82%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W100(W96(W87(K1(Portugal))))),alt,Portugal (67%),1906,79,1984,51,1026,753,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20 > France:-57,Portugal (67%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W99(W92(W80(L1(England))))),alt,England (66%),1906,79,2020,97,1026,787,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|Croatia:-2 > DR Congo:0 > Mexico:-13 > Norway:-23 > France:-57,England (66%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W99(W91(W78(I2(Norway))))),alt,Norway (55%),1906,79,1917,92,1026,1014,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,Norway (55%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W99(W92(W79(A1(Mexico))))),alt,Japan (53%),1906,79,1867,0,1026,1075,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,Japan (53%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W100(W96(W87(K1(Colombia))))),alt,Colombia (51%),1906,79,1977,10,1026,941,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20 > England:-37,Colombia (51%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W99(W91(W78(E2(Ecuador))))),alt,Japan (53%),1906,79,1935,18,1026,1080,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,Japan (53%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W99(W91(W78(E2(Germany))))),alt,Germany (56%),1906,79,1925,69,1026,1065,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|Ecuador:-3 > Australia:0 > France:-38 > Netherlands:-19 > Spain:-68,Germany (56%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W99(W91(W78(I2(France))))),alt,France (77%),1906,79,2081,73,1026,963,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19 > Spain:-68,France (77%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W99(W91(W78(I2(Senegal))))),alt,Japan (52%),1906,79,1867,58,1026,1225,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,Japan (52%),model
M103,W101(W97(W90(W75(F1(Japan))))),W102(W99(W91(W76(F2(Netherlands))))),alt,Netherlands (51%),1906,79,1961,73,1026,1041,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45 > Spain:-68,Netherlands (51%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W100(W95(W86(J1(Argentina))))),alt,Argentina (84%),1935,18,2113,40,1080,571,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29 > England:-37,Argentina (84%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W100(W96(W87(K1(Portugal))))),alt,Portugal (69%),1935,18,1984,51,1080,753,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20 > France:-57,Portugal (69%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W99(W92(W80(L1(England))))),alt,England (69%),1935,18,2020,97,1080,787,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|Croatia:-2 > DR Congo:0 > Mexico:-13 > Norway:-23 > France:-57,England (69%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W99(W91(W78(I2(Norway))))),alt,Norway (58%),1935,18,1917,92,1080,1014,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,Norway (58%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W99(W92(W79(A1(Mexico))))),alt,Ecuador (50%),1935,18,1867,0,1080,1075,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,Ecuador (50%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W100(W96(W87(K1(Colombia))))),alt,Colombia (54%),1935,18,1977,10,1080,941,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20 > England:-37,Colombia (54%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W99(W91(W78(E2(Germany))))),alt,Germany (58%),1935,18,1925,69,1080,1065,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|Ecuador:-3 > Australia:0 > France:-38 > Netherlands:-19 > Spain:-68,Germany (58%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W99(W91(W78(I2(France))))),alt,France (79%),1935,18,2081,73,1080,963,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19 > Spain:-68,France (79%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W99(W91(W78(I2(Senegal))))),alt,Senegal (50%),1935,18,1867,58,1080,1225,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,Senegal (50%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W99(W91(W76(F2(Japan))))),alt,Japan (53%),1935,18,1906,79,1080,1026,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,Japan (53%),model
M103,W101(W97(W89(W74(E1(Ecuador))))),W102(W99(W91(W76(F2(Netherlands))))),alt,Netherlands (53%),1935,18,1961,73,1080,1041,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45 > Spain:-68,Netherlands (53%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W100(W95(W86(J1(Argentina))))),alt,Argentina (79%),1917,92,2113,40,1014,571,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29 > England:-37,Argentina (79%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W100(W96(W87(K1(Portugal))))),alt,Portugal (62%),1917,92,1984,51,1014,753,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20 > France:-57,Portugal (62%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W99(W92(W80(L1(England))))),alt,England (62%),1917,92,2020,97,1014,787,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Croatia:-2 > DR Congo:0 > Mexico:-13 > Norway:-23 > France:-57,England (62%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W99(W92(W79(A1(Mexico))))),alt,Norway (58%),1917,92,1867,0,1014,1075,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,Ivory Coast:0 > Netherlands:-15 > France:-45 > Spain:-68,Norway (58%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W100(W96(W87(K1(Colombia))))),alt,Norway (54%),1917,92,1977,10,1014,941,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20 > England:-37,Norway (54%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W99(W91(W78(E2(Ecuador))))),alt,Norway (58%),1917,92,1935,18,1014,1080,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,Norway (58%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W99(W91(W78(E2(Germany))))),alt,Germany (51%),1917,92,1925,69,1014,1065,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Ecuador:-3 > Australia:0 > France:-38 > Netherlands:-19 > Spain:-68,Germany (51%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W99(W91(W78(I2(France))))),alt,France (74%),1917,92,2081,73,1014,963,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19 > Spain:-68,France (74%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W99(W91(W78(I2(Senegal))))),alt,Norway (57%),1917,92,1867,58,1014,1225,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,Norway (57%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W99(W91(W76(F2(Japan))))),alt,Norway (55%),1917,92,1906,79,1014,1026,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,Norway (55%),model
M103,W101(W97(W89(W77(I1(Norway))))),W102(W99(W91(W76(F2(Netherlands))))),alt,Norway (54%),1917,92,1961,73,1014,1041,G|France:-9 > G|Senegal:-4 > Ecuador:-7 > Japan:-15 > Netherlands:-19 > Spain:-68,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45 > Spain:-68,Norway (54%),model

